Raw Letters,Raw Values,time_idx,node_values,series
w,-1,2232,-1194,0
w,-1,2233,-1195,0
w,-1,2234,-1196,0
w,-1,2235,-1197,0
w,-1,2236,-1198,0
w,-1,2237,-1199,0
q,1,2238,-1198,0
w,-1,2239,-1199,0
q,1,2240,-1198,0
q,1,2241,-1197,0
w,-1,2242,-1198,0
w,-1,2243,-1199,0
w,-1,2244,-1200,0
w,-1,2245,-1201,0
q,1,2246,-1200,0
w,-1,2247,-1201,0
w,-1,2248,-1202,0
w,-1,2249,-1203,0
w,-1,2250,-1204,0
w,-1,2251,-1205,0
w,-1,2252,-1206,0
w,-1,2253,-1207,0
w,-1,2254,-1208,0
w,-1,2255,-1209,0
w,-1,2256,-1210,0
w,-1,2257,-1211,0
q,1,2258,-1210,0
w,-1,2259,-1211,0
w,-1,2260,-1212,0
w,-1,2261,-1213,0
q,1,2262,-1212,0
w,-1,2263,-1213,0
w,-1,2264,-1214,0
w,-1,2265,-1215,0
q,1,2266,-1214,0
w,-1,2267,-1215,0
q,1,2268,-1214,0
w,-1,2269,-1215,0
w,-1,2270,-1216,0
w,-1,2271,-1217,0
w,-1,2272,-1218,0
w,-1,2273,-1219,0
q,1,2274,-1218,0
w,-1,2275,-1219,0
w,-1,2276,-1220,0
w,-1,2277,-1221,0
w,-1,2278,-1222,0
w,-1,2279,-1223,0
w,-1,2280,-1224,0
w,-1,2281,-1225,0
w,-1,2282,-1226,0
w,-1,2283,-1227,0
w,-1,2284,-1228,0
w,-1,2285,-1229,0
w,-1,2286,-1230,0
w,-1,2287,-1231,0
w,-1,2288,-1232,0
w,-1,2289,-1233,0
w,-1,2290,-1234,0
w,-1,2291,-1235,0
w,-1,2292,-1236,0
w,-1,2293,-1237,0
w,-1,2294,-1238,0
w,-1,2295,-1239,0
w,-1,2296,-1240,0
w,-1,2297,-1241,0
q,1,2298,-1240,0
w,-1,2299,-1241,0
q,1,2300,-1240,0
q,1,2301,-1239,0
w,-1,2302,-1240,0
w,-1,2303,-1241,0
w,-1,2304,-1242,0
w,-1,2305,-1243,0
w,-1,2306,-1244,0
q,1,2307,-1243,0
w,-1,2308,-1244,0
q,1,2309,-1243,0
w,-1,2310,-1244,0
q,1,2311,-1243,0
q,1,2312,-1242,0
w,-1,2313,-1243,0
w,-1,2314,-1244,0
w,-1,2315,-1245,0
w,-1,2316,-1246,0
w,-1,2317,-1247,0
w,-1,2318,-1248,0
q,1,2319,-1247,0
w,-1,2320,-1248,0
w,-1,2321,-1249,0
w,-1,2322,-1250,0
w,-1,2323,-1251,0
w,-1,2324,-1252,0
w,-1,2325,-1253,0
w,-1,2326,-1254,0
w,-1,2327,-1255,0
w,-1,2328,-1256,0
w,-1,2329,-1257,0
q,1,2330,-1256,0
w,-1,2331,-1257,0
w,-1,2332,-1258,0
w,-1,2333,-1259,0
w,-1,2334,-1260,0
w,-1,2335,-1261,0
w,-1,2336,-1262,0
w,-1,2337,-1263,0
w,-1,2338,-1264,0
w,-1,2339,-1265,0
w,-1,2340,-1266,0
w,-1,2341,-1267,0
w,-1,2342,-1268,0
w,-1,2343,-1269,0
w,-1,2344,-1270,0
w,-1,2345,-1271,0
w,-1,2346,-1272,0
w,-1,2347,-1273,0
q,1,2348,-1272,0
w,-1,2349,-1273,0
q,1,2350,-1272,0
w,-1,2351,-1273,0
q,1,2352,-1272,0
q,1,2353,-1271,0
w,-1,2354,-1272,0
w,-1,2355,-1273,0
w,-1,2356,-1274,0
w,-1,2357,-1275,0
w,-1,2358,-1276,0
q,1,2359,-1275,0
w,-1,2360,-1276,0
q,1,2361,-1275,0
w,-1,2362,-1276,0
w,-1,2363,-1277,0
w,-1,2364,-1278,0
w,-1,2365,-1279,0
q,1,2366,-1278,0
w,-1,2367,-1279,0
w,-1,2368,-1280,0
w,-1,2369,-1281,0
w,-1,2370,-1282,0
w,-1,2371,-1283,0
w,-1,2372,-1284,0
w,-1,2373,-1285,0
w,-1,2374,-1286,0
w,-1,2375,-1287,0
w,-1,2376,-1288,0
w,-1,2377,-1289,0
w,-1,2378,-1290,0
q,1,2379,-1289,0
w,-1,2380,-1290,0
w,-1,2381,-1291,0
w,-1,2382,-1292,0
w,-1,2383,-1293,0
w,-1,2384,-1294,0
w,-1,2385,-1295,0
w,-1,2386,-1296,0
w,-1,2387,-1297,0
w,-1,2388,-1298,0
w,-1,2389,-1299,0
w,-1,2390,-1300,0
w,-1,2391,-1301,0
w,-1,2392,-1302,0
w,-1,2393,-1303,0
w,-1,2394,-1304,0
w,-1,2395,-1305,0
w,-1,2396,-1306,0
w,-1,2397,-1307,0
w,-1,2398,-1308,0
w,-1,2399,-1309,0
w,-1,2400,-1310,0
w,-1,2401,-1311,0
w,-1,2402,-1312,0
w,-1,2403,-1313,0
w,-1,2404,-1314,0
w,-1,2405,-1315,0
w,-1,2406,-1316,0
w,-1,2407,-1317,0
w,-1,2408,-1318,0
q,1,2409,-1317,0
w,-1,2410,-1318,0
q,1,2411,-1317,0
q,1,2412,-1316,0
w,-1,2413,-1317,0
w,-1,2414,-1318,0
w,-1,2415,-1319,0
w,-1,2416,-1320,0
q,1,2417,-1319,0
w,-1,2418,-1320,0
q,1,2419,-1319,0
w,-1,2420,-1320,0
q,1,2421,-1319,0
w,-1,2422,-1320,0
w,-1,2423,-1321,0
w,-1,2424,-1322,0
w,-1,2425,-1323,0
q,1,2426,-1322,0
w,-1,2427,-1323,0
w,-1,2428,-1324,0
w,-1,2429,-1325,0
w,-1,2430,-1326,0
w,-1,2431,-1327,0
w,-1,2432,-1328,0
w,-1,2433,-1329,0
w,-1,2434,-1330,0
w,-1,2435,-1331,0
q,1,2436,-1330,0
w,-1,2437,-1331,0
w,-1,2438,-1332,0
w,-1,2439,-1333,0
q,1,2440,-1332,0
w,-1,2441,-1333,0
q,1,2442,-1332,0
w,-1,2443,-1333,0
w,-1,2444,-1334,0
w,-1,2445,-1335,0
w,-1,2446,-1336,0
w,-1,2447,-1337,0
w,-1,2448,-1338,0
q,1,2449,-1337,0
w,-1,2450,-1338,0
q,1,2451,-1337,0
w,-1,2452,-1338,0
w,-1,2453,-1339,0
w,-1,2454,-1340,0
w,-1,2455,-1341,0
w,-1,2456,-1342,0
w,-1,2457,-1343,0
w,-1,2458,-1344,0
w,-1,2459,-1345,0
w,-1,2460,-1346,0
w,-1,2461,-1347,0
w,-1,2462,-1348,0
w,-1,2463,-1349,0
w,-1,2464,-1350,0
w,-1,2465,-1351,0
w,-1,2466,-1352,0
w,-1,2467,-1353,0
q,1,2468,-1352,0
w,-1,2469,-1353,0
q,1,2470,-1352,0
w,-1,2471,-1353,0
w,-1,2472,-1354,0
w,-1,2473,-1355,0
w,-1,2474,-1356,0
w,-1,2475,-1357,0
w,-1,2476,-1358,0
q,1,2477,-1357,0
w,-1,2478,-1358,0
w,-1,2479,-1359,0
w,-1,2480,-1360,0
w,-1,2481,-1361,0
w,-1,2482,-1362,0
w,-1,2483,-1363,0
w,-1,2484,-1364,0
w,-1,2485,-1365,0
w,-1,2486,-1366,0
w,-1,2487,-1367,0
w,-1,2488,-1368,0
w,-1,2489,-1369,0
w,-1,2490,-1370,0
q,1,2491,-1369,0
w,-1,2492,-1370,0
q,1,2493,-1369,0
w,-1,2494,-1370,0
w,-1,2495,-1371,0
w,-1,2496,-1372,0
w,-1,2497,-1373,0
q,1,2498,-1372,0
w,-1,2499,-1373,0
q,1,2500,-1372,0
q,1,2501,-1371,0
w,-1,2502,-1372,0
w,-1,2503,-1373,0
w,-1,2504,-1374,0
q,1,2505,-1373,0
w,-1,2506,-1374,0
w,-1,2507,-1375,0
q,1,2508,-1374,0
w,-1,2509,-1375,0
w,-1,2510,-1376,0
w,-1,2511,-1377,0
w,-1,2512,-1378,0
q,1,2513,-1377,0
w,-1,2514,-1378,0
w,-1,2515,-1379,0
w,-1,2516,-1380,0
q,1,2517,-1379,0
w,-1,2518,-1380,0
q,1,2519,-1379,0
w,-1,2520,-1380,0
w,-1,2521,-1381,0
w,-1,2522,-1382,0
w,-1,2523,-1383,0
w,-1,2524,-1384,0
q,1,2525,-1383,0
w,-1,2526,-1384,0
w,-1,2527,-1385,0
w,-1,2528,-1386,0
q,1,2529,-1385,0
w,-1,2530,-1386,0
w,-1,2531,-1387,0
w,-1,2532,-1388,0
w,-1,2533,-1389,0
w,-1,2534,-1390,0
w,-1,2535,-1391,0
w,-1,2536,-1392,0
w,-1,2537,-1393,0
w,-1,2538,-1394,0
w,-1,2539,-1395,0
w,-1,2540,-1396,0
w,-1,2541,-1397,0
w,-1,2542,-1398,0
w,-1,2543,-1399,0
w,-1,2544,-1400,0
w,-1,2545,-1401,0
w,-1,2546,-1402,0
w,-1,2547,-1403,0
q,1,2548,-1402,0
w,-1,2549,-1403,0
q,1,2550,-1402,0
w,-1,2551,-1403,0
q,1,2552,-1402,0
q,1,2553,-1401,0
w,-1,2554,-1402,0
w,-1,2555,-1403,0
w,-1,2556,-1404,0
w,-1,2557,-1405,0
q,1,2558,-1404,0
w,-1,2559,-1405,0
w,-1,2560,-1406,0
q,1,2561,-1405,0
w,-1,2562,-1406,0
w,-1,2563,-1407,0
w,-1,2564,-1408,0
w,-1,2565,-1409,0
w,-1,2566,-1410,0
w,-1,2567,-1411,0
w,-1,2568,-1412,0
q,1,2569,-1411,0
w,-1,2570,-1412,0
q,1,2571,-1411,0
w,-1,2572,-1412,0
w,-1,2573,-1413,0
w,-1,2574,-1414,0
w,-1,2575,-1415,0
w,-1,2576,-1416,0
w,-1,2577,-1417,0
w,-1,2578,-1418,0
w,-1,2579,-1419,0
w,-1,2580,-1420,0
w,-1,2581,-1421,0
w,-1,2582,-1422,0
w,-1,2583,-1423,0
w,-1,2584,-1424,0
w,-1,2585,-1425,0
w,-1,2586,-1426,0
w,-1,2587,-1427,0
w,-1,2588,-1428,0
q,1,2589,-1427,0
w,-1,2590,-1428,0
w,-1,2591,-1429,0
w,-1,2592,-1430,0
w,-1,2593,-1431,0
w,-1,2594,-1432,0
q,1,2595,-1431,0
w,-1,2596,-1432,0
q,1,2597,-1431,0
w,-1,2598,-1432,0
w,-1,2599,-1433,0
q,1,2600,-1432,0
w,-1,2601,-1433,0
w,-1,2602,-1434,0
w,-1,2603,-1435,0
w,-1,2604,-1436,0
w,-1,2605,-1437,0
w,-1,2606,-1438,0
w,-1,2607,-1439,0
w,-1,2608,-1440,0
q,1,2609,-1439,0
w,-1,2610,-1440,0
q,1,2611,-1439,0
w,-1,2612,-1440,0
w,-1,2613,-1441,0
w,-1,2614,-1442,0
w,-1,2615,-1443,0
w,-1,2616,-1444,0
q,1,2617,-1443,0
w,-1,2618,-1444,0
w,-1,2619,-1445,0
w,-1,2620,-1446,0
w,-1,2621,-1447,0
w,-1,2622,-1448,0
w,-1,2623,-1449,0
w,-1,2624,-1450,0
w,-1,2625,-1451,0
w,-1,2626,-1452,0
w,-1,2627,-1453,0
w,-1,2628,-1454,0
q,1,2629,-1453,0
w,-1,2630,-1454,0
q,1,2631,-1453,0
q,1,2632,-1452,0
w,-1,2633,-1453,0
w,-1,2634,-1454,0
w,-1,2635,-1455,0
w,-1,2636,-1456,0
q,1,2637,-1455,0
w,-1,2638,-1456,0
q,1,2639,-1455,0
q,1,2640,-1454,0
q,1,2641,-1453,0
w,-1,2642,-1454,0
q,1,2643,-1453,0
w,-1,2644,-1454,0
w,-1,2645,-1455,0
w,-1,2646,-1456,0
w,-1,2647,-1457,0
w,-1,2648,-1458,0
q,1,2649,-1457,0
w,-1,2650,-1458,0
w,-1,2651,-1459,0
w,-1,2652,-1460,0
w,-1,2653,-1461,0
w,-1,2654,-1462,0
w,-1,2655,-1463,0
q,1,2656,-1462,0
w,-1,2657,-1463,0
q,1,2658,-1462,0
w,-1,2659,-1463,0
w,-1,2660,-1464,0
w,-1,2661,-1465,0
w,-1,2662,-1466,0
w,-1,2663,-1467,0
w,-1,2664,-1468,0
w,-1,2665,-1469,0
q,1,2666,-1468,0
w,-1,2667,-1469,0
q,1,2668,-1468,0
w,-1,2669,-1469,0
q,1,2670,-1468,0
w,-1,2671,-1469,0
w,-1,2672,-1470,0
w,-1,2673,-1471,0
w,-1,2674,-1472,0
w,-1,2675,-1473,0
w,-1,2676,-1474,0
q,1,2677,-1473,0
w,-1,2678,-1474,0
q,1,2679,-1473,0
q,1,2680,-1472,0
w,-1,2681,-1473,0
w,-1,2682,-1474,0
w,-1,2683,-1475,0
w,-1,2684,-1476,0
w,-1,2685,-1477,0
q,1,2686,-1476,0
w,-1,2687,-1477,0
w,-1,2688,-1478,0
w,-1,2689,-1479,0
w,-1,2690,-1480,0
w,-1,2691,-1481,0
w,-1,2692,-1482,0
w,-1,2693,-1483,0
q,1,2694,-1482,0
w,-1,2695,-1483,0
w,-1,2696,-1484,0
w,-1,2697,-1485,0
w,-1,2698,-1486,0
q,1,2699,-1485,0
w,-1,2700,-1486,0
w,-1,2701,-1487,0
w,-1,2702,-1488,0
w,-1,2703,-1489,0
q,1,2704,-1488,0
w,-1,2705,-1489,0
q,1,2706,-1488,0
w,-1,2707,-1489,0
w,-1,2708,-1490,0
w,-1,2709,-1491,0
w,-1,2710,-1492,0
w,-1,2711,-1493,0
w,-1,2712,-1494,0
w,-1,2713,-1495,0
w,-1,2714,-1496,0
w,-1,2715,-1497,0
w,-1,2716,-1498,0
w,-1,2717,-1499,0
w,-1,2718,-1500,0
w,-1,2719,-1501,0
q,1,2720,-1500,0
w,-1,2721,-1501,0
w,-1,2722,-1502,0
w,-1,2723,-1503,0
q,1,2724,-1502,0
w,-1,2725,-1503,0
w,-1,2726,-1504,0
w,-1,2727,-1505,0
q,1,2728,-1504,0
w,-1,2729,-1505,0
w,-1,2730,-1506,0
w,-1,2731,-1507,0
w,-1,2732,-1508,0
w,-1,2733,-1509,0
w,-1,2734,-1510,0
w,-1,2735,-1511,0
w,-1,2736,-1512,0
q,1,2737,-1511,0
w,-1,2738,-1512,0
w,-1,2739,-1513,0
w,-1,2740,-1514,0
w,-1,2741,-1515,0
w,-1,2742,-1516,0
w,-1,2743,-1517,0
w,-1,2744,-1518,0
w,-1,2745,-1519,0
w,-1,2746,-1520,0
q,1,2747,-1519,0
w,-1,2748,-1520,0
q,1,2749,-1519,0
q,1,2750,-1518,0
w,-1,2751,-1519,0
w,-1,2752,-1520,0
w,-1,2753,-1521,0
w,-1,2754,-1522,0
w,-1,2755,-1523,0
q,1,2756,-1522,0
w,-1,2757,-1523,0
q,1,2758,-1522,0
q,1,2759,-1521,0
w,-1,2760,-1522,0
w,-1,2761,-1523,0
w,-1,2762,-1524,0
w,-1,2763,-1525,0
w,-1,2764,-1526,0
q,1,2765,-1525,0
w,-1,2766,-1526,0
q,1,2767,-1525,0
w,-1,2768,-1526,0
w,-1,2769,-1527,0
w,-1,2770,-1528,0
w,-1,2771,-1529,0
q,1,2772,-1528,0
w,-1,2773,-1529,0
q,1,2774,-1528,0
w,-1,2775,-1529,0
w,-1,2776,-1530,0
q,1,2777,-1529,0
w,-1,2778,-1530,0
q,1,2779,-1529,0
w,-1,2780,-1530,0
w,-1,2781,-1531,0
w,-1,2782,-1532,0
w,-1,2783,-1533,0
w,-1,2784,-1534,0
w,-1,2785,-1535,0
w,-1,2786,-1536,0
w,-1,2787,-1537,0
q,1,2788,-1536,0
w,-1,2789,-1537,0
q,1,2790,-1536,0
w,-1,2791,-1537,0
w,-1,2792,-1538,0
q,1,2793,-1537,0
w,-1,2794,-1538,0
q,1,2795,-1537,0
w,-1,2796,-1538,0
w,-1,2797,-1539,0
w,-1,2798,-1540,0
w,-1,2799,-1541,0
w,-1,2800,-1542,0
w,-1,2801,-1543,0
q,1,2802,-1542,0
w,-1,2803,-1543,0
q,1,2804,-1542,0
w,-1,2805,-1543,0
w,-1,2806,-1544,0
w,-1,2807,-1545,0
w,-1,2808,-1546,0
q,1,2809,-1545,0
w,-1,2810,-1546,0
q,1,2811,-1545,0
w,-1,2812,-1546,0
w,-1,2813,-1547,0
w,-1,2814,-1548,0
q,1,2815,-1547,0
w,-1,2816,-1548,0
w,-1,2817,-1549,0
q,1,2818,-1548,0
w,-1,2819,-1549,0
w,-1,2820,-1550,0
w,-1,2821,-1551,0
w,-1,2822,-1552,0
w,-1,2823,-1553,0
q,1,2824,-1552,0
w,-1,2825,-1553,0
w,-1,2826,-1554,0
w,-1,2827,-1555,0
w,-1,2828,-1556,0
w,-1,2829,-1557,0
w,-1,2830,-1558,0
w,-1,2831,-1559,0
w,-1,2832,-1560,0
w,-1,2833,-1561,0
w,-1,2834,-1562,0
q,1,2835,-1561,0
w,-1,2836,-1562,0
w,-1,2837,-1563,0
w,-1,2838,-1564,0
w,-1,2839,-1565,0
w,-1,2840,-1566,0
q,1,2841,-1565,0
w,-1,2842,-1566,0
w,-1,2843,-1567,0
w,-1,2844,-1568,0
q,1,2845,-1567,0
w,-1,2846,-1568,0
w,-1,2847,-1569,0
q,1,2848,-1568,0
w,-1,2849,-1569,0
w,-1,2850,-1570,0
w,-1,2851,-1571,0
q,1,2852,-1570,0
w,-1,2853,-1571,0
w,-1,2854,-1572,0
w,-1,2855,-1573,0
q,1,2856,-1572,0
w,-1,2857,-1573,0
w,-1,2858,-1574,0
w,-1,2859,-1575,0
w,-1,2860,-1576,0
q,1,2861,-1575,0
w,-1,2862,-1576,0
w,-1,2863,-1577,0
w,-1,2864,-1578,0
w,-1,2865,-1579,0
w,-1,2866,-1580,0
q,1,2867,-1579,0
w,-1,2868,-1580,0
w,-1,2869,-1581,0
w,-1,2870,-1582,0
w,-1,2871,-1583,0
w,-1,2872,-1584,0
w,-1,2873,-1585,0
w,-1,2874,-1586,0
w,-1,2875,-1587,0
w,-1,2876,-1588,0
q,1,2877,-1587,0
w,-1,2878,-1588,0
q,1,2879,-1587,0
w,-1,2880,-1588,0
q,1,2881,-1587,0
w,-1,2882,-1588,0
q,1,2883,-1587,0
w,-1,2884,-1588,0
q,1,2885,-1587,0
q,1,2886,-1586,0
q,1,2887,-1585,0
q,1,2888,-1584,0
w,-1,2889,-1585,0
w,-1,2890,-1586,0
w,-1,2891,-1587,0
q,1,2892,-1586,0
w,-1,2893,-1587,0
w,-1,2894,-1588,0
w,-1,2895,-1589,0
w,-1,2896,-1590,0
w,-1,2897,-1591,0
w,-1,2898,-1592,0
w,-1,2899,-1593,0
w,-1,2900,-1594,0
w,-1,2901,-1595,0
w,-1,2902,-1596,0
w,-1,2903,-1597,0
w,-1,2904,-1598,0
w,-1,2905,-1599,0
w,-1,2906,-1600,0
w,-1,2907,-1601,0
w,-1,2908,-1602,0
w,-1,2909,-1603,0
w,-1,2910,-1604,0
q,1,2911,-1603,0
w,-1,2912,-1604,0
q,1,2913,-1603,0
w,-1,2914,-1604,0
w,-1,2915,-1605,0
w,-1,2916,-1606,0
w,-1,2917,-1607,0
w,-1,2918,-1608,0
w,-1,2919,-1609,0
w,-1,2920,-1610,0
w,-1,2921,-1611,0
q,1,2922,-1610,0
w,-1,2923,-1611,0
w,-1,2924,-1612,0
w,-1,2925,-1613,0
w,-1,2926,-1614,0
w,-1,2927,-1615,0
w,-1,2928,-1616,0
w,-1,2929,-1617,0
w,-1,2930,-1618,0
w,-1,2931,-1619,0
w,-1,2932,-1620,0
w,-1,2933,-1621,0
w,-1,2934,-1622,0
w,-1,2935,-1623,0
w,-1,2936,-1624,0
w,-1,2937,-1625,0
w,-1,2938,-1626,0
w,-1,2939,-1627,0
w,-1,2940,-1628,0
w,-1,2941,-1629,0
w,-1,2942,-1630,0
w,-1,2943,-1631,0
w,-1,2944,-1632,0
w,-1,2945,-1633,0
q,1,2946,-1632,0
w,-1,2947,-1633,0
w,-1,2948,-1634,0
w,-1,2949,-1635,0
w,-1,2950,-1636,0
w,-1,2951,-1637,0
w,-1,2952,-1638,0
w,-1,2953,-1639,0
q,1,2954,-1638,0
w,-1,2955,-1639,0
w,-1,2956,-1640,0
w,-1,2957,-1641,0
w,-1,2958,-1642,0
w,-1,2959,-1643,0
w,-1,2960,-1644,0
w,-1,2961,-1645,0
w,-1,2962,-1646,0
w,-1,2963,-1647,0
q,1,2964,-1646,0
w,-1,2965,-1647,0
q,1,2966,-1646,0
w,-1,2967,-1647,0
w,-1,2968,-1648,0
w,-1,2969,-1649,0
w,-1,2970,-1650,0
w,-1,2971,-1651,0
w,-1,2972,-1652,0
w,-1,2973,-1653,0
q,1,2974,-1652,0
w,-1,2975,-1653,0
q,1,2976,-1652,0
w,-1,2977,-1653,0
w,-1,2978,-1654,0
w,-1,2979,-1655,0
w,-1,2980,-1656,0
w,-1,2981,-1657,0
w,-1,2982,-1658,0
w,-1,2983,-1659,0
w,-1,2984,-1660,0
w,-1,2985,-1661,0
w,-1,2986,-1662,0
q,1,2987,-1661,0
w,-1,2988,-1662,0
q,1,2989,-1661,0
w,-1,2990,-1662,0
w,-1,2991,-1663,0
w,-1,2992,-1664,0
w,-1,2993,-1665,0
w,-1,2994,-1666,0
w,-1,2995,-1667,0
w,-1,2996,-1668,0
w,-1,2997,-1669,0
w,-1,2998,-1670,0
q,1,2999,-1669,0
w,-1,3000,-1670,0
w,-1,3001,-1671,0
q,1,3002,-1670,0
q,1,3003,-1669,0
w,-1,3004,-1670,0
w,-1,3005,-1671,0
q,1,3006,-1670,0
w,-1,3007,-1671,0
w,-1,3008,-1672,0
w,-1,3009,-1673,0
w,-1,3010,-1674,0
w,-1,3011,-1675,0
w,-1,3012,-1676,0
w,-1,3013,-1677,0
w,-1,3014,-1678,0
w,-1,3015,-1679,0
w,-1,3016,-1680,0
q,1,3017,-1679,0
w,-1,3018,-1680,0
w,-1,3019,-1681,0
w,-1,3020,-1682,0
w,-1,3021,-1683,0
w,-1,3022,-1684,0
w,-1,3023,-1685,0
w,-1,3024,-1686,0
w,-1,3025,-1687,0
q,1,3026,-1686,0
w,-1,3027,-1687,0
q,1,3028,-1686,0
w,-1,3029,-1687,0
w,-1,3030,-1688,0
w,-1,3031,-1689,0
w,-1,3032,-1690,0
q,1,3033,-1689,0
w,-1,3034,-1690,0
w,-1,3035,-1691,0
w,-1,3036,-1692,0
w,-1,3037,-1693,0
w,-1,3038,-1694,0
w,-1,3039,-1695,0
w,-1,3040,-1696,0
w,-1,3041,-1697,0
w,-1,3042,-1698,0
q,1,3043,-1697,0
w,-1,3044,-1698,0
w,-1,3045,-1699,0
w,-1,3046,-1700,0
w,-1,3047,-1701,0
q,1,3048,-1700,0
w,-1,3049,-1701,0
q,1,3050,-1700,0
w,-1,3051,-1701,0
q,1,3052,-1700,0
w,-1,3053,-1701,0
w,-1,3054,-1702,0
q,1,3055,-1701,0
w,-1,3056,-1702,0
q,1,3057,-1701,0
q,1,3058,-1700,0
q,1,3059,-1699,0
w,-1,3060,-1700,0
q,1,3061,-1699,0
w,-1,3062,-1700,0
q,1,3063,-1699,0
w,-1,3064,-1700,0
q,1,3065,-1699,0
q,1,3066,-1698,0
w,-1,3067,-1699,0
w,-1,3068,-1700,0
w,-1,3069,-1701,0
w,-1,3070,-1702,0
q,1,3071,-1701,0
w,-1,3072,-1702,0
w,-1,3073,-1703,0
w,-1,3074,-1704,0
w,-1,3075,-1705,0
w,-1,3076,-1706,0
w,-1,3077,-1707,0
w,-1,3078,-1708,0
w,-1,3079,-1709,0
w,-1,3080,-1710,0
w,-1,3081,-1711,0
q,1,3082,-1710,0
w,-1,3083,-1711,0
w,-1,3084,-1712,0
w,-1,3085,-1713,0
w,-1,3086,-1714,0
w,-1,3087,-1715,0
w,-1,3088,-1716,0
w,-1,3089,-1717,0
w,-1,3090,-1718,0
w,-1,3091,-1719,0
q,1,3092,-1718,0
w,-1,3093,-1719,0
w,-1,3094,-1720,0
w,-1,3095,-1721,0
w,-1,3096,-1722,0
q,1,3097,-1721,0
w,-1,3098,-1722,0
w,-1,3099,-1723,0
w,-1,3100,-1724,0
w,-1,3101,-1725,0
w,-1,3102,-1726,0
w,-1,3103,-1727,0
w,-1,3104,-1728,0
q,1,3105,-1727,0
w,-1,3106,-1728,0
w,-1,3107,-1729,0
w,-1,3108,-1730,0
w,-1,3109,-1731,0
w,-1,3110,-1732,0
w,-1,3111,-1733,0
w,-1,3112,-1734,0
w,-1,3113,-1735,0
w,-1,3114,-1736,0
q,1,3115,-1735,0
w,-1,3116,-1736,0
q,1,3117,-1735,0
w,-1,3118,-1736,0
w,-1,3119,-1737,0
w,-1,3120,-1738,0
w,-1,3121,-1739,0
w,-1,3122,-1740,0
w,-1,3123,-1741,0
q,1,3124,-1740,0
w,-1,3125,-1741,0
w,-1,3126,-1742,0
q,1,3127,-1741,0
w,-1,3128,-1742,0
w,-1,3129,-1743,0
w,-1,3130,-1744,0
w,-1,3131,-1745,0
q,1,3132,-1744,0
w,-1,3133,-1745,0
q,1,3134,-1744,0
w,-1,3135,-1745,0
w,-1,3136,-1746,0
w,-1,3137,-1747,0
w,-1,3138,-1748,0
w,-1,3139,-1749,0
q,1,3140,-1748,0
w,-1,3141,-1749,0
w,-1,3142,-1750,0
w,-1,3143,-1751,0
w,-1,3144,-1752,0
q,1,3145,-1751,0
w,-1,3146,-1752,0
w,-1,3147,-1753,0
w,-1,3148,-1754,0
w,-1,3149,-1755,0
w,-1,3150,-1756,0
q,1,3151,-1755,0
w,-1,3152,-1756,0
q,1,3153,-1755,0
w,-1,3154,-1756,0
w,-1,3155,-1757,0
w,-1,3156,-1758,0
w,-1,3157,-1759,0
w,-1,3158,-1760,0
w,-1,3159,-1761,0
w,-1,3160,-1762,0
w,-1,3161,-1763,0
w,-1,3162,-1764,0
w,-1,3163,-1765,0
w,-1,3164,-1766,0
w,-1,3165,-1767,0
w,-1,3166,-1768,0
w,-1,3167,-1769,0
q,1,3168,-1768,0
w,-1,3169,-1769,0
w,-1,3170,-1770,0
q,1,3171,-1769,0
w,-1,3172,-1770,0
q,1,3173,-1769,0
w,-1,3174,-1770,0
q,1,3175,-1769,0
w,-1,3176,-1770,0
q,1,3177,-1769,0
w,-1,3178,-1770,0
w,-1,3179,-1771,0
w,-1,3180,-1772,0
w,-1,3181,-1773,0
w,-1,3182,-1774,0
w,-1,3183,-1775,0
w,-1,3184,-1776,0
w,-1,3185,-1777,0
w,-1,3186,-1778,0
w,-1,3187,-1779,0
w,-1,3188,-1780,0
w,-1,3189,-1781,0
w,-1,3190,-1782,0
w,-1,3191,-1783,0
w,-1,3192,-1784,0
q,1,3193,-1783,0
w,-1,3194,-1784,0
w,-1,3195,-1785,0
q,1,3196,-1784,0
w,-1,3197,-1785,0
w,-1,3198,-1786,0
w,-1,3199,-1787,0
w,-1,3200,-1788,0
w,-1,3201,-1789,0
w,-1,3202,-1790,0
w,-1,3203,-1791,0
q,1,3204,-1790,0
w,-1,3205,-1791,0
q,1,3206,-1790,0
w,-1,3207,-1791,0
w,-1,3208,-1792,0
w,-1,3209,-1793,0
w,-1,3210,-1794,0
q,1,3211,-1793,0
w,-1,3212,-1794,0
w,-1,3213,-1795,0
q,1,3214,-1794,0
w,-1,3215,-1795,0
w,-1,3216,-1796,0
w,-1,3217,-1797,0
w,-1,3218,-1798,0
w,-1,3219,-1799,0
q,1,3220,-1798,0
w,-1,3221,-1799,0
w,-1,3222,-1800,0
w,-1,3223,-1801,0
q,1,3224,-1800,0
w,-1,3225,-1801,0
q,1,3226,-1800,0
q,1,3227,-1799,0
q,1,3228,-1798,0
q,1,3229,-1797,0
w,-1,3230,-1798,0
w,-1,3231,-1799,0
w,-1,3232,-1800,0
w,-1,3233,-1801,0
w,-1,3234,-1802,0
q,1,3235,-1801,0
w,-1,3236,-1802,0
q,1,3237,-1801,0
q,1,3238,-1800,0
w,-1,3239,-1801,0
w,-1,3240,-1802,0
w,-1,3241,-1803,0
q,1,3242,-1802,0
w,-1,3243,-1803,0
